230,0.01,1,2,0.0304,2.4468
230,0.02,1,4,0.0435,2.4468
230,0.03,1,6,0.0913,2.4468
230,0.04,1,9,0.0913,2.4468
230,0.05,1,11,0.1435,2.4468
230,0.06,1,12,0.1783,2.4468
230,0.07,1,15,0.2043,2.4468
230,0.08,1,17,0.2652,2.4468
230,0.09,1,20,0.3261,2.4468
230,0.1,1,20,0.2957,2.4468
230,0.11,1,21,0.3391,2.4468
230,0.12,1,22,0.2783,2.4468
230,0.13,1,25,0.3609,2.4468
230,0.14,1,30,0.3696,2.4468
230,0.15,1,29,0.4087,2.4468
230,0.16,1,31,0.4304,2.4468
230,0.17,1,32,0.4348,2.4468
230,0.18,1,32,0.4391,2.4468
230,0.19,1,36,0.5,2.4468
240,0.0,1,0,0.0,2.5532
240,0.01,1,2,0.0292,2.5532
240,0.02,1,4,0.0667,2.5532
240,0.03,1,7,0.0917,2.5532
240,0.04,1,9,0.1208,2.5532
240,0.05,1,12,0.1792,2.5532
240,0.06,1,14,0.225,2.5532
240,0.07,1,15,0.2208,2.5532
240,0.08,1,18,0.225,2.5532
240,0.09,1,19,0.2417,2.5532
240,0.1,1,22,0.3167,2.5532
240,0.11,1,21,0.2958,2.5532
240,0.12,1,25,0.3458,2.5532
240,0.13,1,29,0.3833,2.5532
240,0.14,1,27,0.3542,2.5532
240,0.15,1,30,0.4417,2.5532
240,0.16,1,33,0.4458,2.5532
240,0.17,1,32,0.3958,2.5532
240,0.18,1,31,0.475,2.5532
240,0.19,1,38,0.4625,2.5532
250,0.0,1,0,0.0,2.6596
250,0.01,1,2,0.024,2.6596
250,0.02,1,5,0.06,2.6596
250,0.03,1,6,0.064,2.6596
250,0.04,1,10,0.168,2.6596
250,0.05,1,12,0.144,2.6596
250,0.06,1,14,0.184,2.6596
250,0.07,1,17,0.264,2.6596
250,0.08,1,17,0.212,2.6596
250,0.09,1,21,0.268,2.6596
250,0.1,1,22,0.38,2.6596
250,0.11,1,22,0.34,2.6596
250,0.12,1,27,0.364,2.6596
250,0.13,1,29,0.364,2.6596
250,0.14,1,28,0.368,2.6596
250,0.15,1,33,0.428,2.6596
250,0.16,1,37,0.508,2.6596
250,0.17,1,36,0.496,2.6596
250,0.18,1,36,0.468,2.6596
250,0.19,1,39,0.516,2.6596
260,0.0,1,0,0.0,2.766
260,0.01,1,2,0.0269,2.766
260,0.02,1,4,0.0654,2.766
260,0.03,1,5,0.0615,2.766
260,0.04,1,10,0.1308,2.766
260,0.05,1,13,0.15,2.766
260,0.06,1,15,0.2346,2.766
260,0.07,1,15,0.1885,2.766
260,0.08,1,17,0.2154,2.766
260,0.09,1,21,0.2962,2.766
260,0.1,1,25,0.3615,2.766
260,0.11,1,24,0.3808,2.766
260,0.12,1,27,0.3115,2.766
260,0.13,1,28,0.3615,2.766
260,0.14,1,28,0.4077,2.766
260,0.15,1,32,0.4115,2.766
260,0.16,1,34,0.4308,2.766
260,0.17,1,35,0.4769,2.766
260,0.18,1,39,0.4962,2.766
260,0.19,1,41,0.55,2.766
270,0.0,1,0,0.0,2.8723
270,0.01,1,2,0.0481,2.8723
270,0.02,1,5,0.0815,2.8723
270,0.03,1,8,0.1296,2.8723
270,0.04,1,9,0.1185,2.8723
270,0.05,1,12,0.1704,2.8723
270,0.06,1,15,0.1667,2.8723
270,0.07,1,16,0.2037,2.8723
270,0.08,1,21,0.2593,2.8723
270,0.09,1,23,0.3296,2.8723
270,0.1,1,24,0.337,2.8723
270,0.11,1,24,0.3333,2.8723
270,0.12,1,28,0.3926,2.8723
270,0.13,1,29,0.4148,2.8723
270,0.14,1,33,0.4815,2.8723
270,0.15,1,34,0.4111,2.8723
270,0.16,1,35,0.4704,2.8723
270,0.17,1,39,0.5593,2.8723
270,0.18,1,35,0.4852,2.8723
270,0.19,1,39,0.4852,2.8723
280,0.0,1,0,0.0,2.9787
280,0.01,1,2,0.0214,2.9787
280,0.02,1,3,0.0536,2.9787
280,0.03,1,8,0.075,2.9787
280,0.04,1,11,0.1607,2.9787
280,0.05,1,12,0.1571,2.9787
280,0.06,1,15,0.1714,2.9787
280,0.07,1,17,0.2,2.9787
280,0.08,1,19,0.2643,2.9787
280,0.09,1,21,0.3214,2.9787
280,0.1,1,24,0.2964,2.9787
280,0.11,1,24,0.2964,2.9787
280,0.12,1,27,0.3536,2.9787
280,0.13,1,29,0.4107,2.9787
280,0.14,1,33,0.4429,2.9787
280,0.15,1,34,0.4464,2.9787
280,0.16,1,36,0.4786,2.9787
280,0.17,1,36,0.475,2.9787
280,0.18,1,39,0.5286,2.9787
280,0.19,1,38,0.4893,2.9787
290,0.0,1,0,0.0,3.0851
290,0.01,1,2,0.0207,3.0851
290,0.02,1,5,0.0759,3.0851
290,0.03,1,8,0.1103,3.0851
290,0.04,1,10,0.1138,3.0851
290,0.05,1,13,0.1931,3.0851
290,0.06,1,15,0.231,3.0851
290,0.07,1,19,0.3034,3.0851
290,0.08,1,21,0.2793,3.0851
290,0.09,1,22,0.3,3.0851
290,0.1,1,25,0.3414,3.0851
290,0.11,1,24,0.3103,3.0851
290,0.12,1,25,0.3241,3.0851
290,0.13,1,32,0.3897,3.0851
290,0.14,1,33,0.4138,3.0851
290,0.15,1,32,0.4241,3.0851
290,0.16,1,39,0.531,3.0851
290,0.17,1,40,0.5345,3.0851
290,0.18,1,40,0.5276,3.0851
290,0.19,1,39,0.5034,3.0851
300,0.0,1,0,0.0,3.1915
300,0.01,1,3,0.05,3.1915
300,0.02,1,6,0.08,3.1915
300,0.03,1,9,0.13,3.1915
300,0.04,1,12,0.12,3.1915
300,0.05,1,14,0.1767,3.1915
300,0.06,1,17,0.2133,3.1915
300,0.07,1,18,0.2767,3.1915
300,0.08,1,20,0.2733,3.1915
300,0.09,1,23,0.3167,3.1915
300,0.1,1,25,0.3467,3.1915
300,0.11,1,24,0.2933,3.1915
300,0.12,1,30,0.37,3.1915
300,0.13,1,34,0.4033,3.1915
300,0.14,1,34,0.43,3.1915
300,0.15,1,36,0.5133,3.1915
300,0.16,1,37,0.47,3.1915
300,0.17,1,37,0.4733,3.1915
300,0.18,1,43,0.5533,3.1915
300,0.19,1,43,0.5267,3.1915
310,0.0,1,0,0.0,3.2979
310,0.01,1,3,0.0387,3.2979
310,0.02,1,5,0.0742,3.2979
310,0.03,1,9,0.1258,3.2979
310,0.04,1,12,0.1677,3.2979
310,0.05,1,14,0.171,3.2979
310,0.06,1,17,0.2387,3.2979
310,0.07,1,18,0.2323,3.2979
310,0.08,1,22,0.2903,3.2979
310,0.09,1,22,0.3194,3.2979
310,0.1,1,27,0.3871,3.2979
310,0.11,1,26,0.3871,3.2979
310,0.12,1,33,0.4,3.2979
310,0.13,1,31,0.4032,3.2979
310,0.14,1,34,0.4645,3.2979
310,0.15,1,35,0.4323,3.2979
310,0.16,1,40,0.5484,3.2979
310,0.17,1,41,0.5,3.2979
310,0.18,1,42,0.5355,3.2979
310,0.19,1,47,0.5548,3.2979
320,0.0,1,0,0.0,3.4043
320,0.01,1,3,0.0406,3.4043
320,0.02,1,6,0.0875,3.4043
320,0.03,1,9,0.0938,3.4043
320,0.04,1,11,0.1938,3.4043
320,0.05,1,15,0.1969,3.4043
320,0.06,1,17,0.225,3.4043
320,0.07,1,20,0.2594,3.4043
320,0.08,1,19,0.2688,3.4043
320,0.09,1,25,0.3281,3.4043
320,0.1,1,27,0.325,3.4043
320,0.11,1,26,0.3344,3.4043
320,0.12,1,32,0.475,3.4043
320,0.13,1,33,0.4344,3.4043
320,0.14,1,35,0.3688,3.4043
320,0.15,1,45,0.5406,3.4043
320,0.16,1,39,0.4719,3.4043
320,0.17,1,41,0.5281,3.4043
320,0.18,1,46,0.5531,3.4043
320,0.19,1,44,0.5094,3.4043
330,0.0,1,0,0.0,3.5106
330,0.01,1,3,0.0576,3.5106
330,0.02,1,6,0.0848,3.5106
330,0.03,1,8,0.1061,3.5106
330,0.04,1,11,0.1576,3.5106
330,0.05,1,15,0.2091,3.5106
330,0.06,1,18,0.2273,3.5106
330,0.07,1,19,0.2455,3.5106
330,0.08,1,22,0.3455,3.5106
330,0.09,1,22,0.3,3.5106
330,0.1,1,29,0.3848,3.5106
330,0.11,1,29,0.3818,3.5106
330,0.12,1,33,0.4242,3.5106
330,0.13,1,34,0.4424,3.5106
330,0.14,1,39,0.5273,3.5106
330,0.15,1,37,0.4667,3.5106
330,0.16,1,37,0.4939,3.5106
330,0.17,1,36,0.503,3.5106
330,0.18,1,46,0.5667,3.5106
330,0.19,1,43,0.5576,3.5106
340,0.0,1,0,0.0,3.617
340,0.01,1,3,0.0353,3.617
340,0.02,1,6,0.1,3.617
340,0.03,1,10,0.1382,3.617
340,0.04,1,11,0.1382,3.617
340,0.05,1,17,0.2206,3.617
340,0.06,1,16,0.2147,3.617
340,0.07,1,22,0.2941,3.617
340,0.08,1,26,0.3529,3.617
340,0.09,1,27,0.3206,3.617
340,0.1,1,27,0.3618,3.617
340,0.11,1,31,0.4147,3.617
340,0.12,1,35,0.4765,3.617
340,0.13,1,33,0.4559,3.617
340,0.14,1,39,0.4735,3.617
340,0.15,1,39,0.5059,3.617
340,0.16,1,46,0.5382,3.617
340,0.17,1,43,0.5735,3.617
340,0.18,1,40,0.4912,3.617
340,0.19,1,53,0.6118,3.617
350,0.0,1,0,0.0,3.7234
350,0.01,1,3,0.0371,3.7234
350,0.02,1,7,0.0886,3.7234
350,0.03,1,10,0.1371,3.7234
350,0.04,1,14,0.1429,3.7234
350,0.05,1,17,0.1971,3.7234
350,0.06,1,19,0.2457,3.7234
350,0.07,1,21,0.2886,3.7234
350,0.08,1,23,0.26,3.7234
350,0.09,1,27,0.3629,3.7234
350,0.1,1,29,0.3914,3.7234
350,0.11,1,30,0.3886,3.7234
350,0.12,1,37,0.4257,3.7234
350,0.13,1,38,0.4486,3.7234
350,0.14,1,39,0.4886,3.7234
350,0.15,1,40,0.5,3.7234
350,0.16,1,48,0.6114,3.7234
350,0.17,1,46,0.5543,3.7234
350,0.18,1,46,0.5857,3.7234
350,0.19,1,49,0.6457,3.7234
360,0.0,1,0,0.0,3.8298
360,0.01,1,3,0.0444,3.8298
360,0.02,1,7,0.1139,3.8298
360,0.03,1,10,0.1194,3.8298
360,0.04,1,13,0.175,3.8298
360,0.05,1,15,0.25,3.8298
360,0.06,1,19,0.2278,3.8298
360,0.07,1,21,0.3056,3.8298
360,0.08,1,24,0.3056,3.8298
360,0.09,1,25,0.3667,3.8298
360,0.1,1,31,0.3861,3.8298
360,0.11,1,34,0.4556,3.8298
360,0.12,1,30,0.4361,3.8298
360,0.13,1,40,0.4444,3.8298
360,0.14,1,37,0.4528,3.8298
360,0.15,1,44,0.5278,3.8298
360,0.16,1,42,0.5444,3.8298
360,0.17,1,47,0.5639,3.8298
360,0.18,1,48,0.5639,3.8298
360,0.19,1,45,0.5694,3.8298
370,0.0,1,0,0.0,3.9362
370,0.01,1,3,0.0514,3.9362
370,0.02,1,6,0.0838,3.9362
370,0.03,1,10,0.0919,3.9362
370,0.04,1,14,0.1838,3.9362
370,0.05,1,16,0.2243,3.9362
370,0.06,1,18,0.273,3.9362
370,0.07,1,23,0.2838,3.9362
370,0.08,1,26,0.3378,3.9362
370,0.09,1,27,0.3432,3.9362
370,0.1,1,29,0.4081,3.9362
370,0.11,1,32,0.4351,3.9362
370,0.12,1,36,0.4351,3.9362
370,0.13,1,42,0.5108,3.9362
370,0.14,1,36,0.4892,3.9362
370,0.15,1,41,0.4676,3.9362
370,0.16,1,48,0.6027,3.9362
370,0.17,1,48,0.573,3.9362
370,0.18,1,47,0.573,3.9362
370,0.19,1,51,0.6432,3.9362
380,0.0,1,0,0.0,4.0426
380,0.01,1,3,0.0526,4.0426
380,0.02,1,7,0.1079,4.0426
380,0.03,1,10,0.1342,4.0426
380,0.04,1,14,0.1789,4.0426
380,0.05,1,15,0.2026,4.0426
380,0.06,1,20,0.2789,4.0426
380,0.07,1,22,0.2658,4.0426
380,0.08,1,26,0.3447,4.0426
380,0.09,1,27,0.3132,4.0426
380,0.1,1,31,0.3816,4.0426
380,0.11,1,32,0.3974,4.0426
380,0.12,1,37,0.4816,4.0426
380,0.13,1,37,0.4316,4.0426
380,0.14,1,42,0.5079,4.0426
380,0.15,1,47,0.55,4.0426
380,0.16,1,45,0.5816,4.0426
380,0.17,1,44,0.5579,4.0426
380,0.18,1,50,0.6,4.0426
380,0.19,1,52,0.6211,4.0426
390,0.0,1,0,0.0,4.1489
390,0.01,1,3,0.0308,4.1489
390,0.02,1,7,0.1026,4.1489
390,0.03,1,11,0.1282,4.1489
390,0.04,1,15,0.1897,4.1489
390,0.05,1,15,0.1846,4.1489
390,0.06,1,21,0.2769,4.1489
390,0.07,1,23,0.3308,4.1489
390,0.08,1,26,0.2897,4.1489
390,0.09,1,30,0.3692,4.1489
390,0.1,1,28,0.3641,4.1489
390,0.11,1,36,0.4667,4.1489
390,0.12,1,41,0.4821,4.1489
390,0.13,1,42,0.5333,4.1489
390,0.14,1,42,0.5436,4.1489
390,0.15,1,44,0.5128,4.1489
390,0.16,1,45,0.5718,4.1489
390,0.17,1,46,0.5821,4.1489
390,0.18,1,45,0.5692,4.1489
390,0.19,1,52,0.6513,4.1489
400,0.0,1,0,0.0,4.2553
400,0.01,1,4,0.05,4.2553
400,0.02,1,8,0.095,4.2553
400,0.03,1,11,0.1375,4.2553
400,0.04,1,16,0.1775,4.2553
400,0.05,1,18,0.2425,4.2553
400,0.06,1,23,0.2925,4.2553
400,0.07,1,26,0.33,4.2553
400,0.08,1,28,0.3625,4.2553
400,0.09,1,29,0.3575,4.2553
400,0.1,1,32,0.4175,4.2553
400,0.11,1,36,0.4575,4.2553
400,0.12,1,37,0.48,4.2553
400,0.13,1,38,0.4975,4.2553
400,0.14,1,43,0.5325,4.2553
400,0.15,1,48,0.63,4.2553
400,0.16,1,48,0.6025,4.2553
400,0.17,1,47,0.58,4.2553
400,0.18,1,55,0.6625,4.2553
400,0.19,1,56,0.65,4.2553
410,0.0,1,0,0.0,4.3617
410,0.01,1,3,0.0463,4.3617
410,0.02,1,8,0.1,4.3617
410,0.03,1,11,0.1439,4.3617
410,0.04,1,14,0.178,4.3617
410,0.05,1,20,0.2488,4.3617
410,0.06,1,22,0.2634,4.3617
410,0.07,1,24,0.2927,4.3617
410,0.08,1,28,0.3512,4.3617
410,0.09,1,27,0.3585,4.3617
410,0.1,1,33,0.4122,4.3617
410,0.11,1,39,0.4537,4.3617
410,0.12,1,37,0.4439,4.3617
410,0.13,1,41,0.4756,4.3617
410,0.14,1,44,0.5317,4.3617
410,0.15,1,42,0.5146,4.3617
410,0.16,1,48,0.5732,4.3617
410,0.17,1,54,0.6561,4.3617
410,0.18,1,52,0.6098,4.3617
410,0.19,1,53,0.6415,4.3617
420,0.0,1,0,0.0,4.4681
420,0.01,1,4,0.069,4.4681
420,0.02,1,8,0.1214,4.4681
420,0.03,1,11,0.1333,4.4681
420,0.04,1,15,0.2095,4.4681
420,0.05,1,20,0.25,4.4681
420,0.06,1,23,0.3,4.4681
420,0.07,1,25,0.3071,4.4681
420,0.08,1,26,0.3357,4.4681
420,0.09,1,28,0.3643,4.4681
420,0.1,1,33,0.4524,4.4681
420,0.11,1,38,0.4643,4.4681
420,0.12,1,41,0.4905,4.4681
420,0.13,1,38,0.481,4.4681
420,0.14,1,43,0.569,4.4681
420,0.15,1,46,0.5429,4.4681
420,0.16,1,50,0.5929,4.4681
420,0.17,1,53,0.6476,4.4681
420,0.18,1,52,0.6119,4.4681
420,0.19,1,56,0.6667,4.4681
430,0.0,1,0,0.0,4.5745
430,0.01,1,4,0.0442,4.5745
430,0.02,1,8,0.093,4.5745
430,0.03,1,12,0.1605,4.5745
430,0.04,1,17,0.2186,4.5745
430,0.05,1,17,0.2116,4.5745
430,0.06,1,21,0.2581,4.5745
430,0.07,1,27,0.3488,4.5745
430,0.08,1,30,0.386,4.5745
430,0.09,1,31,0.4,4.5745
430,0.1,1,37,0.4256,4.5745
430,0.11,1,36,0.4721,4.5745
430,0.12,1,40,0.5256,4.5745
430,0.13,1,44,0.5581,4.5745
430,0.14,1,48,0.5628,4.5745
430,0.15,1,50,0.5977,4.5745
430,0.16,1,46,0.5767,4.5745
430,0.17,1,53,0.6442,4.5745
430,0.18,1,51,0.5977,4.5745
430,0.19,1,50,0.6488,4.5745
440,0.0,1,0,0.0,4.6809
440,0.01,1,4,0.0386,4.6809
440,0.02,1,8,0.1091,4.6809
440,0.03,1,13,0.1659,4.6809
440,0.04,1,16,0.2318,4.6809
440,0.05,1,18,0.2523,4.6809
440,0.06,1,21,0.2818,4.6809
440,0.07,1,23,0.2977,4.6809
440,0.08,1,30,0.3909,4.6809
440,0.09,1,34,0.3977,4.6809
440,0.1,1,35,0.4136,4.6809
440,0.11,1,39,0.4364,4.6809
440,0.12,1,39,0.4977,4.6809
440,0.13,1,43,0.4864,4.6809
440,0.14,1,47,0.5591,4.6809
440,0.15,1,47,0.5568,4.6809
440,0.16,1,52,0.6318,4.6809
440,0.17,1,55,0.6523,4.6809
440,0.18,1,57,0.6795,4.6809
440,0.19,1,55,0.6841,4.6809
450,0.0,1,0,0.0,4.7872
450,0.01,1,4,0.0556,4.7872
450,0.02,1,9,0.1111,4.7872
450,0.03,1,13,0.1644,4.7872
450,0.04,1,17,0.1978,4.7872
450,0.05,1,19,0.2489,4.7872
450,0.06,1,23,0.3,4.7872
450,0.07,1,25,0.3489,4.7872
450,0.08,1,28,0.3622,4.7872
450,0.09,1,34,0.4467,4.7872
450,0.1,1,35,0.4311,4.7872
450,0.11,1,37,0.4667,4.7872
